"SK_ID_PREV","SK_ID_CURR","NAME_CONTRACT_TYPE","AMT_ANNUITY","AMT_APPLICATION","AMT_CREDIT","AMT_DOWN_PAYMENT","AMT_GOODS_PRICE","WEEKDAY_APPR_PROCESS_START","HOUR_APPR_PROCESS_START","FLAG_LAST_APPL_PER_CONTRACT","NFLAG_LAST_APPL_IN_DAY","RATE_DOWN_PAYMENT","RATE_INTEREST_PRIMARY","RATE_INTEREST_PRIVILEGED","NAME_CASH_LOAN_PURPOSE","NAME_CONTRACT_STATUS","DAYS_DECISION","NAME_PAYMENT_TYPE","CODE_REJECT_REASON","NAME_TYPE_SUITE","NAME_CLIENT_TYPE","NAME_GOODS_CATEGORY","NAME_PORTFOLIO","NAME_PRODUCT_TYPE","CHANNEL_TYPE","SELLERPLACE_AREA","NAME_SELLER_INDUSTRY","CNT_PAYMENT","NAME_YIELD_GROUP","PRODUCT_COMBINATION","DAYS_FIRST_DRAWING","DAYS_FIRST_DUE","DAYS_LAST_DUE_1ST_VERSION","DAYS_LAST_DUE","DAYS_TERMINATION","NFLAG_INSURED_ON_APPROVAL"
2018234,100778,"Cash loans",54444.555,675000,875173.5,NA,675000,"SATURDAY",12,"Y",1,NA,NA,NA,"XNA","Approved",-732,"Cash through the bank","XAP","","Repeater","XNA","Cash","x-sell","Credit and cash offices",0,"XNA",30,"high","Cash X-Sell: high",NA,NA,NA,NA,NA,NA
1696982,100566,"Consumer loans",9017.01,123453,123453,0,123453,"FRIDAY",9,"Y",1,0,NA,NA,"XAP","Refused",-713,"Cash through the bank","HC","Family","Repeater","Computers","POS","XNA","Country-wide",1402,"Consumer electronics",18,"middle","POS household with interest",NA,NA,NA,NA,NA,NA
1587473,100697,"Cash loans",NA,0,0,NA,NA,"THURSDAY",19,"Y",1,NA,NA,NA,"XNA","Canceled",-391,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
2314626,100905,"Revolving loans",NA,0,0,NA,NA,"SATURDAY",11,"Y",1,NA,NA,NA,"XAP","Canceled",-223,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Card Street",NA,NA,NA,NA,NA,NA
1895789,100417,"Consumer loans",6324.075,40455,38326.5,4500,40455,"SUNDAY",18,"Y",1,0.114436367457277,NA,NA,"XAP","Approved",-1228,"Cash through the bank","XAP","Children","Repeater","Audio/Video","POS","XNA","Country-wide",45,"Connectivity",8,"high","POS mobile with interest",365243,-1197,-987,-987,-983,0
1378783,100816,"Cash loans",NA,0,0,NA,NA,"FRIDAY",17,"Y",1,NA,NA,NA,"XNA","Canceled",-116,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
1340791,100359,"Consumer loans",NA,40491,40491,0,40491,"TUESDAY",10,"Y",1,0,NA,NA,"XAP","Refused",-743,"Cash through the bank","SCO","","Refreshed","Mobile","XNA","XNA","Country-wide",65,"Connectivity",NA,"XNA","POS mobile with interest",NA,NA,NA,NA,NA,NA
1096316,100430,"Consumer loans",6632.64,48010.5,48010.5,0,48010.5,"TUESDAY",19,"Y",1,0,NA,NA,"XAP","Approved",-167,"Cash through the bank","XAP","","Repeater","Mobile","POS","XNA","Country-wide",70,"Connectivity",10,"high","POS mobile with interest",365243,-124,146,365243,365243,0
1985744,100298,"Cash loans",37381.05,315000,315000,NA,315000,"MONDAY",11,"Y",1,NA,NA,NA,"XNA","Approved",-1242,"Cash through the bank","XAP","Unaccompanied","Repeater","XNA","Cash","walk-in","Credit and cash offices",-1,"XNA",12,"high","Cash Street: high",365243,-1212,-882,-882,-870,0
1997429,100050,"Revolving loans",NA,0,0,NA,NA,"WEDNESDAY",9,"Y",1,NA,NA,NA,"XAP","Canceled",-231,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Card Street",NA,NA,NA,NA,NA,NA
2202039,100463,"Cash loans",NA,0,0,NA,NA,"MONDAY",21,"Y",1,NA,NA,NA,"XNA","Canceled",-171,"XNA","XAP","","Repeater","XNA","XNA","XNA","Contact center",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
1548007,100061,"Cash loans",26472.24,225000,239850,NA,225000,"MONDAY",12,"Y",1,NA,NA,NA,"XNA","Approved",-1221,"XNA","XAP","Unaccompanied","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",12,"high","Cash X-Sell: high",365243,-1191,-861,-861,-857,1
1492754,100244,"Consumer loans",6435.9,24300,22590,2430,24300,"MONDAY",15,"Y",1,0.105775016350556,NA,NA,"XAP","Approved",-2322,"Cash through the bank","XAP","Unaccompanied","Repeater","Mobile","POS","XNA","Stone",6,"Connectivity",4,"high","POS mobile with interest",365243,-2284,-2194,-2194,-2190,1
1324945,100099,"Cash loans",33249.735,9e+05,1030680,NA,9e+05,"MONDAY",11,"Y",1,NA,NA,NA,"XNA","Refused",-570,"Cash through the bank","HC","","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",60,"low_normal","Cash X-Sell: low",NA,NA,NA,NA,NA,NA
2576989,100695,"Revolving loans",4500,225000,225000,NA,225000,"MONDAY",10,"N",0,NA,NA,NA,"XAP","Refused",-203,"XNA","HC","Spouse, partner","Repeater","XNA","Cards","x-sell","AP+ (Cash loan)",4,"XNA",0,"XNA","Card X-Sell",NA,NA,NA,NA,NA,NA
1231341,100895,"Consumer loans",4243.005,51705,41355,10350,51705,"FRIDAY",11,"Y",1,0.218007753777989,NA,NA,"XAP","Approved",-1347,"Cash through the bank","XAP","","Refreshed","Computers","POS","XNA","Country-wide",31,"Connectivity",12,"middle","POS mobile with interest",365243,-1311,-981,-1011,-1002,0
2694090,100157,"Consumer loans",14193.225,78718.5,74349,7875,78718.5,"SATURDAY",11,"Y",1,0.104307634134692,NA,NA,"XAP","Refused",-1934,"Cash through the bank","SCO","Spouse, partner","New","Consumer Electronics","POS","XNA","Country-wide",2500,"Consumer electronics",6,"middle","POS household with interest",NA,NA,NA,NA,NA,NA
2027351,100711,"Consumer loans",15339.465,227016,227016,0,227016,"WEDNESDAY",10,"Y",1,0,NA,NA,"XAP","Approved",-852,"XNA","XAP","","New","Furniture","POS","XNA","Regional / Local",300,"Furniture",16,"low_action","POS industry without interest",365243,-821,-371,-371,-365,0
2064988,100671,"Cash loans",12897,450000,450000,NA,450000,"TUESDAY",12,"Y",1,NA,NA,NA,"Payments on other loans","Refused",-625,"Cash through the bank","SCO","Unaccompanied","Repeater","XNA","Cash","walk-in","Channel of corporate sales",-1,"XNA",60,"low_normal","Cash Street: low",NA,NA,NA,NA,NA,NA
2510150,100594,"Revolving loans",2250,45000,45000,NA,45000,"THURSDAY",7,"Y",1,NA,NA,NA,"XAP","Approved",-20,"XNA","XAP","Unaccompanied","Repeater","XNA","Cards","walk-in","Channel of corporate sales",-1,"XNA",0,"XNA","Card Street",365243,365243,365243,365243,365243,1
2810731,100561,"Consumer loans",29852.82,327208.5,294484.5,32724,327208.5,"WEDNESDAY",13,"Y",1,0.108919575466685,NA,NA,"XAP","Refused",-247,"Cash through the bank","LIMIT","Unaccompanied","Repeater","Tourism","POS","XNA","Stone",40,"Industry",12,"middle","POS industry with interest",NA,NA,NA,NA,NA,NA
1810518,100003,"Cash loans",98356.995,9e+05,1035882,NA,9e+05,"FRIDAY",12,"Y",1,NA,NA,NA,"XNA","Approved",-746,"XNA","XAP","Unaccompanied","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",12,"low_normal","Cash X-Sell: low",365243,-716,-386,-536,-527,1
1520243,100594,"Revolving loans",2250,45000,45000,NA,45000,"WEDNESDAY",8,"Y",1,NA,NA,NA,"XAP","Approved",-350,"XNA","XAP","","Repeater","XNA","Cards","walk-in","Regional / Local",200,"Consumer electronics",0,"XNA","Card Street",365243,365243,365243,365243,-134,0
1013085,100112,"Consumer loans",20723.58,121135.5,109021.5,12114,121135.5,"THURSDAY",19,"Y",1,0.108913136716547,NA,NA,"XAP","Approved",-591,"Cash through the bank","XAP","","Refreshed","Mobile","POS","XNA","Stone",60,"Connectivity",6,"middle","POS mobile with interest",365243,-560,-410,-470,-462,0
2747908,100092,"Consumer loans",3492.675,17005.5,17847,0,17005.5,"TUESDAY",12,"Y",1,0,NA,NA,"XAP","Approved",-2226,"Cash through the bank","XAP","Unaccompanied","Repeater","Consumer Electronics","POS","XNA","Stone",384,"Furniture",6,"high","POS industry with interest",365243,-2193,-2043,-2043,-2032,0
1479709,100079,"Cash loans",13072.185,90000,110146.5,NA,90000,"FRIDAY",12,"Y",1,NA,NA,NA,"Other","Refused",-608,"Cash through the bank","LIMIT","","Repeater","XNA","Cash","walk-in","Credit and cash offices",-1,"XNA",12,"high","Cash Street: high",NA,NA,NA,NA,NA,NA
2565193,100610,"Consumer loans",13844.475,124785,122301,13500,124785,"MONDAY",16,"Y",1,0.108266708439019,NA,NA,"XAP","Approved",-2022,"Cash through the bank","XAP","Unaccompanied","New","Computers","POS","XNA","Stone",42,"Consumer electronics",12,"high","POS household with interest",365243,-1990,-1660,-1690,-1680,0
1982560,100465,"Revolving loans",22500,0,450000,NA,NA,"WEDNESDAY",10,"Y",1,NA,NA,NA,"XAP","Approved",-538,"XNA","XAP","","Repeater","XNA","Cards","x-sell","Credit and cash offices",-1,"XNA",0,"XNA","Card X-Sell",-487,-335,365243,365243,365243,0
2497165,100908,"Cash loans",35525.565,675000,835380,NA,675000,"MONDAY",12,"Y",1,NA,NA,NA,"XNA","Approved",-177,"Cash through the bank","XAP","Family","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",36,"low_normal","Cash X-Sell: low",365243,-147,903,365243,365243,1
1178198,100707,"Cash loans",NA,0,0,NA,NA,"WEDNESDAY",14,"Y",1,NA,NA,NA,"XNA","Canceled",-27,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
2292258,100963,"Revolving loans",2250,45000,45000,NA,45000,"THURSDAY",12,"Y",1,NA,NA,NA,"XAP","Approved",-104,"XNA","XAP","Family","Refreshed","XNA","Cards","walk-in","Country-wide",2390,"Consumer electronics",0,"XNA","Card Street",365243,365243,365243,365243,365243,0
2150876,100082,"Cash loans",26325,810000,810000,NA,810000,"FRIDAY",19,"Y",1,NA,NA,NA,"XNA","Refused",-1003,"Cash through the bank","SCO","Unaccompanied","Repeater","XNA","Cash","walk-in","Channel of corporate sales",-1,"XNA",48,"low_normal","Cash Street: low",NA,NA,NA,NA,NA,NA
2452416,100247,"Cash loans",6641.325,135000,170640,NA,135000,"WEDNESDAY",10,"Y",1,NA,NA,NA,"XNA","Approved",-653,"Cash through the bank","XAP","","Repeater","XNA","Cash","x-sell","Country-wide",60,"Connectivity",48,"middle","Cash X-Sell: middle",365243,-623,787,365243,365243,1
1057223,100355,"Consumer loans",8663.355,85351.5,42480,45000,85351.5,"MONDAY",6,"Y",1,0.560231949120838,NA,NA,"XAP","Approved",-553,"Cash through the bank","XAP","","Repeater","Mobile","POS","XNA","Country-wide",32,"Connectivity",6,"high","POS mobile with interest",365243,-522,-372,-492,-484,0
1057798,100645,"Consumer loans",5507.145,51300,46170,5130,51300,"FRIDAY",14,"Y",1,0.108909090909091,NA,NA,"XAP","Approved",-923,"Cash through the bank","XAP","Family","Refreshed","Consumer Electronics","POS","XNA","Stone",70,"Consumer electronics",10,"middle","POS household with interest",365243,-886,-616,-616,-613,0
2257881,100813,"Consumer loans",4609.44,21060,22171.5,0,21060,"THURSDAY",14,"Y",1,0,NA,NA,"XAP","Approved",-869,"Cash through the bank","XAP","Unaccompanied","Repeater","Mobile","POS","XNA","Regional / Local",10,"Connectivity",6,"high","POS mobile with interest",365243,-838,-688,-718,-704,0
2797715,100352,"Consumer loans",7670.79,66141,68238,4050,66141,"TUESDAY",14,"Y",1,0.0610172944585295,NA,NA,"XAP","Approved",-2192,"Cash through the bank","XAP","Unaccompanied","Repeater","Photo / Cinema Equipment","POS","XNA","Country-wide",6900,"Consumer electronics",12,"high","POS household with interest",365243,-2160,-1830,-1830,-1823,0
1370411,100969,"Consumer loans",22032.225,231727.5,233145,23175,231727.5,"MONDAY",19,"Y",1,0.0984694203268642,NA,NA,"XAP","Approved",-1373,"Cash through the bank","XAP","Unaccompanied","New","Audio/Video","POS","XNA","Country-wide",166,"Consumer electronics",12,"low_normal","POS household with interest",365243,-1342,-1012,-1012,-1010,0
1335039,100181,"Cash loans",20992.59,675000,790830,NA,675000,"FRIDAY",17,"Y",1,NA,NA,NA,"XNA","Approved",-361,"Cash through the bank","XAP","Unaccompanied","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",60,"low_action","Cash X-Sell: low",365243,-331,1439,365243,365243,1
1126945,100604,"Consumer loans",9414.765,120582,150547.5,0,120582,"SATURDAY",14,"Y",1,0,NA,NA,"XAP","Approved",-617,"Cash through the bank","XAP","","New","Audio/Video","POS","XNA","Country-wide",500,"Consumer electronics",24,"middle","POS household with interest",365243,-586,104,365243,365243,0
1859427,100105,"Consumer loans",11862.675,52200,43137,10440,52200,"FRIDAY",10,"Y",1,0.212219965487226,NA,NA,"XAP","Refused",-1733,"Cash through the bank","HC","Family","New","Furniture","POS","XNA","Stone",304,"Furniture",4,"middle","POS industry with interest",NA,NA,NA,NA,NA,NA
2427227,100769,"Consumer loans",13496.49,118827.9,118827.9,0,118827.9,"SATURDAY",15,"Y",1,0,NA,NA,"XAP","Approved",-358,"Cash through the bank","XAP","","New","Mobile","POS","XNA","Country-wide",50,"Connectivity",10,"low_normal","POS mobile without interest",365243,-317,-47,-47,-42,0
2465025,100796,"Cash loans",16244.82,315000,357619.5,NA,315000,"FRIDAY",11,"Y",1,NA,NA,NA,"XNA","Approved",-1270,"Cash through the bank","XAP","Unaccompanied","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",30,"low_normal","Cash X-Sell: low",365243,-1240,-370,-1090,-1086,1
2676103,100508,"Cash loans",73579.59,1800000,1928304,NA,1800000,"SATURDAY",12,"Y",1,NA,NA,NA,"XNA","Approved",-60,"Cash through the bank","XAP","Unaccompanied","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",36,"low_normal","Cash X-Sell: low",NA,NA,NA,NA,NA,NA
2185342,100383,"Cash loans",11781,225000,225000,NA,225000,"SUNDAY",12,"Y",1,NA,NA,NA,"Repairs","Refused",-283,"Cash through the bank","SCO","Spouse, partner","Repeater","XNA","Cash","walk-in","Credit and cash offices",-1,"XNA",36,"middle","Cash Street: middle",NA,NA,NA,NA,NA,NA
1412834,100825,"Consumer loans",18338.22,201645,177601.5,40329,201645,"TUESDAY",7,"Y",1,0.201541075125911,NA,NA,"XAP","Approved",-963,"Cash through the bank","XAP","Family","Repeater","Computers","POS","XNA","Country-wide",1720,"Consumer electronics",12,"middle","POS household with interest",365243,-931,-601,-601,-594,0
1186081,100370,"Cash loans",7189.74,67500,71955,NA,67500,"THURSDAY",10,"Y",1,NA,NA,NA,"XNA","Approved",-579,"Cash through the bank","XAP","Family","Repeater","XNA","Cash","x-sell","Country-wide",44,"Connectivity",12,"middle","Cash X-Sell: middle",365243,-549,-219,-219,-212,1
1578642,100503,"Cash loans",43360.2,1170000,1170000,NA,1170000,"THURSDAY",16,"Y",1,NA,NA,NA,"XNA","Refused",-287,"Cash through the bank","HC","Unaccompanied","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",36,"low_action","Cash X-Sell: low",NA,NA,NA,NA,NA,NA
1963597,100243,"Consumer loans",6815.52,46840.5,53950.5,0,46840.5,"SUNDAY",10,"Y",1,0,NA,NA,"XAP","Approved",-1197,"Cash through the bank","XAP","Family","Repeater","Mobile","POS","XNA","Country-wide",50,"Connectivity",12,"high","POS mobile with interest",365243,-1166,-836,-866,-860,0
2803596,100790,"Consumer loans",4512.15,38196,37773,3825,38196,"WEDNESDAY",14,"Y",1,0.10014358207781,NA,NA,"XAP","Approved",-1450,"Cash through the bank","XAP","Family","New","Mobile","POS","XNA","Country-wide",21,"Connectivity",12,"high","POS mobile with interest",365243,-1419,-1089,-1089,-1081,0
1874307,100185,"Consumer loans",6171.705,28332,30015,0,28332,"MONDAY",13,"Y",1,0,NA,NA,"XAP","Approved",-341,"Cash through the bank","XAP","","Repeater","Consumer Electronics","POS","XNA","Country-wide",1782,"Consumer electronics",6,"high","POS household with interest",365243,-310,-160,-160,-153,0
1495741,100154,"Consumer loans",16349.265,175158,175158,0,175158,"WEDNESDAY",13,"Y",1,0,NA,NA,"XAP","Approved",-386,"Cash through the bank","XAP","","Refreshed","Computers","POS","XNA","Stone",150,"Consumer electronics",12,"low_normal","POS household with interest",365243,-340,-10,-10,-4,0
2624337,100413,"Cash loans",NA,0,0,NA,NA,"MONDAY",11,"Y",1,NA,NA,NA,"XNA","Canceled",-390,"XNA","XAP","","Repeater","XNA","XNA","XNA","Country-wide",41,"Connectivity",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
1271945,100416,"Cash loans",21341.745,279000,323194.5,NA,279000,"MONDAY",18,"Y",1,NA,NA,NA,"Repairs","Canceled",-340,"Cash through the bank","XAP","Family","Repeater","XNA","Cash","walk-in","Credit and cash offices",-1,"XNA",18,"low_normal","Cash Street: low",NA,NA,NA,NA,NA,NA
2222347,100137,"Cash loans",29626.38,562500,696150,NA,562500,"MONDAY",14,"Y",1,NA,NA,NA,"XNA","Refused",-263,"Cash through the bank","HC","Unaccompanied","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",36,"low_normal","Cash X-Sell: low",NA,NA,NA,NA,NA,NA
2162810,100548,"Consumer loans",2506.635,20610,19237.5,3105,20610,"FRIDAY",8,"Y",1,0.151354023619885,NA,NA,"XAP","Approved",-2315,"Cash through the bank","XAP","Unaccompanied","Repeater","Mobile","POS","XNA","Country-wide",27,"Connectivity",12,"high","POS mobile with interest",365243,-2284,-1954,-2194,-2180,0
2447843,100860,"Consumer loans",10682.775,116955,105259.5,11695.5,116955,"SUNDAY",17,"Y",1,0.108909090909091,NA,NA,"XAP","Approved",-663,"Cash through the bank","XAP","","New","Computers","POS","XNA","Country-wide",69,"Consumer electronics",12,"middle","POS mobile with interest",365243,-632,-302,-542,-537,0
1951661,100795,"Consumer loans",34675.92,338400,365202,0,338400,"WEDNESDAY",10,"Y",1,0,NA,NA,"XAP","Approved",-51,"Cash through the bank","XAP","","Repeater","Construction Materials","POS","XNA","Stone",20,"Construction",12,"low_normal","POS industry with interest",365243,-20,310,365243,365243,0
2284344,100580,"Cash loans",20254.365,225000,254700,NA,225000,"FRIDAY",18,"Y",1,NA,NA,NA,"XNA","Approved",-182,"Cash through the bank","XAP","Unaccompanied","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",24,"high","Cash X-Sell: high",365243,-152,538,365243,365243,1
2027439,100350,"Cash loans",7373.25,67500,71955,NA,67500,"SUNDAY",11,"Y",1,NA,NA,NA,"XNA","Approved",-568,"Cash through the bank","XAP","","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",12,"middle","Cash X-Sell: middle",365243,-538,-208,-268,-260,1
2687170,100124,"Consumer loans",3869.91,27400.5,26397,2740.5,27400.5,"MONDAY",16,"Y",1,0.102433415233415,NA,NA,"XAP","Approved",-1080,"Cash through the bank","XAP","Unaccompanied","New","Photo / Cinema Equipment","POS","XNA","Country-wide",15,"Connectivity",8,"middle","POS mobile with interest",365243,-1049,-839,-869,-864,0
1010397,100659,"Cash loans",21125.745,454500,542799,NA,454500,"FRIDAY",16,"Y",1,NA,NA,NA,"XNA","Approved",-337,"Cash through the bank","XAP","","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",48,"middle","Cash X-Sell: middle",365243,-307,1103,-187,-181,1
1720014,100324,"Consumer loans",10276.2,121455,140692.5,0,121455,"MONDAY",13,"Y",1,0,NA,NA,"XAP","Refused",-339,"Cash through the bank","LIMIT","Other_B","Repeater","Computers","POS","XNA","Regional / Local",158,"Consumer electronics",18,"middle","POS household with interest",NA,NA,NA,NA,NA,NA
1316096,100159,"Consumer loans",26132.76,269289,287064,0,269289,"THURSDAY",6,"Y",1,0,NA,NA,"XAP","Approved",-393,"Cash through the bank","XAP","","Repeater","Computers","POS","XNA","Country-wide",55,"Consumer electronics",12,"low_action","POS household without interest",365243,-362,-32,-122,-117,0
1830417,100881,"Consumer loans",19318.005,134955,107964,26991,134955,"TUESDAY",13,"Y",1,0.217818181818182,NA,NA,"XAP","Approved",-105,"XNA","XAP","","Repeater","Computers","POS","XNA","Stone",50,"Consumer electronics",6,"low_normal","POS household with interest",365243,-72,78,365243,365243,0
2154353,100812,"Cash loans",21919.5,225000,225000,NA,225000,"THURSDAY",11,"Y",1,NA,NA,NA,"XNA","Approved",-379,"Cash through the bank","XAP","Unaccompanied","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",12,"low_normal","Cash X-Sell: low",365243,-349,-19,-19,-12,0
1389495,100072,"Consumer loans",17451.135,96466.5,101560.5,0,96466.5,"SUNDAY",12,"Y",1,0,NA,NA,"XAP","Approved",-877,"XNA","XAP","Unaccompanied","New","Photo / Cinema Equipment","POS","XNA","Country-wide",900,"Consumer electronics",6,"low_action","POS household without interest",365243,-846,-696,-726,-723,0
1804885,100217,"Cash loans",NA,0,0,NA,NA,"WEDNESDAY",9,"Y",1,NA,NA,NA,"XNA","Canceled",-82,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
2525901,100093,"Consumer loans",8002.575,80505,79627.5,8050.5,80505,"SUNDAY",10,"Y",1,0.0999991601500532,NA,NA,"XAP","Approved",-2298,"Cash through the bank","XAP","Family","New","Consumer Electronics","POS","XNA","Country-wide",1200,"Consumer electronics",12,"middle","POS household with interest",365243,-2267,-1937,-1937,-1934,1
2135336,100917,"Consumer loans",2819.835,19755,17779.5,1975.5,19755,"FRIDAY",7,"Y",1,0.108909090909091,NA,NA,"XAP","Refused",-2461,"Cash through the bank","SCO","Children","Repeater","Mobile","POS","XNA","Country-wide",40,"Connectivity",8,"low_normal","POS mobile with interest",NA,NA,NA,NA,NA,NA
2138642,100122,"Cash loans",16625.025,135000,162306,0,135000,"WEDNESDAY",10,"Y",1,0,NA,NA,"Repairs","Approved",-1594,"Cash through the bank","XAP","Unaccompanied","Repeater","XNA","Cash","walk-in","Credit and cash offices",-1,"XNA",12,"middle","Cash Street: middle",365243,-1564,-1234,-1234,-1227,1
2557254,100179,"Consumer loans",23240.835,121495.5,113341.5,13500,121495.5,"TUESDAY",14,"Y",1,0.115914170620241,NA,NA,"XAP","Approved",-1960,"Cash through the bank","XAP","Unaccompanied","New","Mobile","POS","XNA","Regional / Local",28,"Connectivity",6,"high","POS mobile with interest",365243,-1929,-1779,-1779,-1773,0
1391199,100449,"Consumer loans",10438.965,104400,93960,10440,104400,"WEDNESDAY",11,"Y",1,0.108909090909091,NA,NA,"XAP","Approved",-849,"Cash through the bank","XAP","Unaccompanied","New","Furniture","POS","XNA","Stone",36,"Furniture",10,"low_normal","POS industry with interest",365243,-818,-548,-548,-544,0
2185752,100200,"Consumer loans",10927.305,133650,138145.5,13365,133650,"MONDAY",14,"Y",1,0.0960705693664795,NA,NA,"XAP","Refused",-1829,"Cash through the bank","LIMIT","","Repeater","Computers","POS","XNA","Regional / Local",73,"Consumer electronics",18,"middle","POS household with interest",NA,NA,NA,NA,NA,NA
2511745,100150,"Cash loans",NA,0,0,NA,NA,"SUNDAY",10,"Y",1,NA,NA,NA,"XNA","Canceled",-485,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
1558608,100067,"Cash loans",15253.2,360000,360000,NA,360000,"THURSDAY",9,"Y",1,NA,NA,NA,"XNA","Refused",-502,"Cash through the bank","HC","Family","Repeater","XNA","Cash","x-sell","AP+ (Cash loan)",4,"XNA",36,"low_normal","Cash X-Sell: low",NA,NA,NA,NA,NA,NA
